firm_id;is_synthetic;province;sector;nace_code;size_band;employee_band;operating_since;main_product_group;primary_packaging_material;export_orientation;import_dependency;data_maturity_score;bom_coverage_ratio;bom_matrix_vintage_year;sector_code_error_flag;data_source_type;generation_method;source_ids
SYN-FRM-000260;True;Ankara;tekstil;C13-C14;kucuk;10-49;1993;Tekstil ve hazir giyim;ahsap;0.4949;0.5028;0.3322;0.6137;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000261;True;Izmir;otomotiv_yan_sanayi;C29.3;orta;50-249;2019;Otomotiv yan sanayi parcalari;ahsap;0.2819;0.1934;0.7249;0.6423;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000262;True;Konya;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2015;Otomotiv yan sanayi parcalari;kagit_karton;0.6101;0.5389;0.0738;0.3744;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000263;True;Kocaeli;elektronik;C26-C27;buyuk;250-5000;2003;Elektrikli ve elektronik esya;kagit_karton;0.4089;0.4453;0.7801;0.5747;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000264;True;Eskisehir;gida_icecek;C10-C11;kucuk;10-49;2006;Gida ve icecek urunleri;plastik;0.0603;0.1057;0.3062;0.1724;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000265;True;Ankara;kimya_boya;C20.3;mikro;1-9;2006;Kimyasal urunler ve boya;kagit_karton;0.358;0.3243;0.351;0.3648;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000266;True;Istanbul;ev_temizlik;C20.41;mikro;1-9;1995;Ev temizlik urunleri;plastik;0.1341;0.1578;0.3376;0.5528;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000267;True;Istanbul;ev_temizlik;C20.41;mikro;1-9;2004;Ev temizlik urunleri;plastik;0.2803;0.0858;0.2823;0.382;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000268;True;Istanbul;gida_icecek;C10-C11;kucuk;10-49;2013;Gida ve icecek urunleri;plastik;0.2884;0.2997;0.1791;0.3389;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000269;True;Istanbul;elektronik;C26-C27;kucuk;10-49;1987;Elektrikli ve elektronik esya;plastik;0.2833;0.5931;0.5083;0.7636;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000270;True;Adana;kozmetik;C20.42;orta;50-249;2003;Kozmetik ve kisisel bakim;plastik;0.1298;0.4339;0.4565;0.4067;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000271;True;Ankara;gida_icecek;C10-C11;orta;50-249;1994;Gida ve icecek urunleri;cam;0.3625;0.3563;0.2391;0.4527;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000272;True;Kocaeli;ev_temizlik;C20.41;kucuk;10-49;2020;Ev temizlik urunleri;kagit_karton;0.1429;0.0684;0.8053;0.798;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000273;True;Istanbul;tekstil;C13-C14;orta;50-249;2015;Tekstil ve hazir giyim;plastik;0.6065;0.1458;0.6809;0.0801;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000274;True;Ankara;ev_temizlik;C20.41;orta;50-249;2001;Ev temizlik urunleri;plastik;0.0949;0.035;0.99;1.0;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000275;True;Istanbul;otomotiv_yan_sanayi;C29.3;orta;50-249;2008;Otomotiv yan sanayi parcalari;kagit_karton;0.4486;0.1517;0.166;0.5532;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000276;True;Gaziantep;kimya_boya;C20.3;orta;50-249;2022;Kimyasal urunler ve boya;metal;0.3847;0.497;0.7371;0.7292;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000277;True;Ankara;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2008;Otomotiv yan sanayi parcalari;kompozit;0.784;0.6687;0.3311;0.4019;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000278;True;Konya;ilac;C21;kucuk;10-49;2012;Ilac ve tibbi urunler;kagit_karton;0.1321;0.5626;0.6822;0.2279;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000279;True;Istanbul;elektronik;C26-C27;mikro;1-9;2000;Elektrikli ve elektronik esya;kagit_karton;0.4301;0.4975;0.5787;0.3476;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000280;True;Istanbul;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2015;Otomotiv yan sanayi parcalari;kagit_karton;0.8272;0.5177;0.5743;0.8057;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000281;True;Istanbul;elektronik;C26-C27;orta;50-249;2022;Elektrikli ve elektronik esya;kagit_karton;0.6819;0.531;0.4454;0.1129;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000282;True;Istanbul;elektronik;C26-C27;buyuk;250-5000;2011;Elektrikli ve elektronik esya;kompozit;0.426;0.3588;0.7653;0.7487;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000283;True;Adana;gida_icecek;C10-C11;kucuk;10-49;2006;Gida ve icecek urunleri;plastik;0.0955;0.0582;0.6107;0.1439;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000284;True;Kocaeli;kozmetik;C20.42;mikro;1-9;2018;Kozmetik ve kisisel bakim;kagit_karton;0.0868;0.4719;0.5072;0.6098;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000285;True;Istanbul;tekstil;C13-C14;buyuk;250-5000;2009;Tekstil ve hazir giyim;kagit_karton;0.7356;0.4908;0.6683;0.5653;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000286;True;Denizli;ilac;C21;kucuk;10-49;2018;Ilac ve tibbi urunler;metal;0.3255;0.2159;0.2559;0.3614;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000287;True;Ankara;otomotiv_yan_sanayi;C29.3;orta;50-249;2023;Otomotiv yan sanayi parcalari;kagit_karton;0.7055;0.4299;0.5784;0.5754;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000288;True;Konya;ilac;C21;buyuk;250-5000;2013;Ilac ve tibbi urunler;kagit_karton;0.0342;0.7682;0.828;0.7357;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000289;True;Istanbul;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2007;Otomotiv yan sanayi parcalari;kagit_karton;0.6593;0.4235;0.3487;0.1485;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000290;True;Ankara;elektronik;C26-C27;orta;50-249;1998;Elektrikli ve elektronik esya;kompozit;0.6261;0.7773;0.6847;0.1686;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000291;True;Eskisehir;gida_icecek;C10-C11;mikro;1-9;2015;Gida ve icecek urunleri;plastik;0.4688;0.1832;0.6498;0.5828;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000292;True;Hatay;kimya_boya;C20.3;mikro;1-9;1986;Kimyasal urunler ve boya;plastik;0.5472;0.1781;0.3884;0.6109;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000293;True;Gaziantep;ev_temizlik;C20.41;kucuk;10-49;2012;Gida ve icecek urunleri;plastik;0.1186;0.0488;0.1052;0.1579;2025;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000294;True;Antalya;ev_temizlik;C20.41;kucuk;10-49;2003;Ev temizlik urunleri;plastik;0.4393;0.2963;0.6942;0.7208;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000295;True;Manisa;tekstil;C13-C14;mikro;1-9;2007;Tekstil ve hazir giyim;kagit_karton;0.3375;0.3476;0.02;0.176;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000296;True;Tekirdag;kozmetik;C20.42;kucuk;10-49;2020;Kozmetik ve kisisel bakim;plastik;0.2764;0.3858;0.547;0.4326;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000297;True;Gaziantep;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2022;Otomotiv yan sanayi parcalari;kagit_karton;0.8356;0.0958;0.4929;0.0857;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000298;True;Antalya;gida_icecek;C10-C11;mikro;1-9;2001;Gida ve icecek urunleri;plastik;0.3437;0.0674;0.5198;0.1478;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000299;True;Adana;elektronik;C26-C27;kucuk;10-49;2005;Tekstil ve hazir giyim;kagit_karton;0.4715;0.0064;0.1345;0.4179;2019;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000300;True;Istanbul;gida_icecek;C10-C11;kucuk;10-49;2001;Gida ve icecek urunleri;plastik;0.2822;0.1685;0.6144;0.6192;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000301;True;Manisa;ilac;C21;mikro;1-9;2003;Ilac ve tibbi urunler;plastik;0.3142;0.3805;0.2277;0.2303;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000302;True;Bursa;kozmetik;C20.42;kucuk;10-49;1986;Kozmetik ve kisisel bakim;cam;0.346;0.7121;0.5049;0.2803;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000303;True;Ankara;tekstil;C13-C14;mikro;1-9;2013;Tekstil ve hazir giyim;kagit_karton;0.7102;0.0425;0.1204;0.1849;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000304;True;Ankara;gida_icecek;C10-C11;kucuk;10-49;2014;Gida ve icecek urunleri;kagit_karton;0.2324;0.0553;0.6554;0.5092;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000305;True;Samsun;ev_temizlik;C20.41;mikro;1-9;1998;Ev temizlik urunleri;plastik;0.2588;0.1903;0.6017;0.4227;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000306;True;Istanbul;elektronik;C26-C27;buyuk;250-5000;2022;Elektrikli ve elektronik esya;ahsap;0.4222;0.7415;0.3857;0.4821;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000307;True;Izmir;otomotiv_yan_sanayi;C29.3;orta;50-249;2016;Otomotiv yan sanayi parcalari;kagit_karton;0.2712;0.0821;0.2579;0.299;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000308;True;Corum;gida_icecek;C10-C11;orta;50-249;2018;Gida ve icecek urunleri;plastik;0.1996;0.3105;0.6378;0.63;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000309;True;Kocaeli;otomotiv_yan_sanayi;C29.3;mikro;1-9;2000;Otomotiv yan sanayi parcalari;ahsap;0.4482;0.5151;0.02;0.4187;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000310;True;Istanbul;gida_icecek;C10-C11;buyuk;250-5000;1991;Gida ve icecek urunleri;kompozit;0.2536;0.0998;0.4059;0.4236;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000311;True;Izmir;gida_icecek;C10-C11;orta;50-249;2023;Gida ve icecek urunleri;kagit_karton;0.0702;0.0711;0.6047;0.6431;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000312;True;Istanbul;tekstil;C13-C14;mikro;1-9;2005;Tekstil ve hazir giyim;kagit_karton;0.3885;0.102;0.5758;0.6668;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000313;True;Mersin;gida_icecek;C10-C11;mikro;1-9;2009;Gida ve icecek urunleri;plastik;0.3966;0.1145;0.3872;0.5262;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000314;True;Mersin;otomotiv_yan_sanayi;C29.3;orta;50-249;2015;Otomotiv yan sanayi parcalari;plastik;0.8597;0.4701;0.5508;0.4129;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000315;True;Eskisehir;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2024;Otomotiv yan sanayi parcalari;kagit_karton;0.8469;0.8774;0.7497;0.6009;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000316;True;Eskisehir;elektronik;C26-C27;orta;50-249;2020;Elektrikli ve elektronik esya;kagit_karton;0.4048;0.2643;0.5659;0.6063;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000317;True;Adana;tekstil;C13-C14;mikro;1-9;2000;Tekstil ve hazir giyim;kagit_karton;0.8163;0.2941;0.4448;0.3651;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000318;True;Kayseri;ilac;C21;mikro;1-9;2009;Ilac ve tibbi urunler;cam;0.2117;0.6078;0.4486;0.3505;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000319;True;Izmir;kozmetik;C20.42;kucuk;10-49;2016;Kozmetik ve kisisel bakim;plastik;0.2582;0.5392;0.6515;0.7053;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000320;True;Gaziantep;kozmetik;C20.42;mikro;1-9;1987;Kozmetik ve kisisel bakim;cam;0.333;0.3306;0.5276;0.1856;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000321;True;Ankara;gida_icecek;C10-C11;kucuk;10-49;2025;Gida ve icecek urunleri;plastik;0.092;0.2263;0.2141;0.5082;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000322;True;Mersin;ev_temizlik;C20.41;kucuk;10-49;2005;Ev temizlik urunleri;plastik;0.173;0.0663;0.1387;0.3994;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000323;True;Izmir;gida_icecek;C10-C11;kucuk;10-49;2005;Gida ve icecek urunleri;plastik;0.1703;0.0555;0.203;0.5711;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000324;True;Istanbul;ilac;C21;mikro;1-9;2001;Kimyasal urunler ve boya;plastik;0.9129;0.6201;0.1096;0.3445;2026;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000325;True;Ankara;kozmetik;C20.42;mikro;1-9;2013;Kozmetik ve kisisel bakim;plastik;0.5199;0.2004;0.4953;0.5;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000326;True;Denizli;otomotiv_yan_sanayi;C29.3;orta;50-249;2024;Otomotiv yan sanayi parcalari;ahsap;0.494;0.4603;0.3765;0.2353;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000327;True;Istanbul;gida_icecek;C10-C11;orta;50-249;2011;Gida ve icecek urunleri;kagit_karton;0.2468;0.1371;0.9701;1.0;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000328;True;Samsun;kimya_boya;C20.3;kucuk;10-49;2008;Kimyasal urunler ve boya;kagit_karton;0.7375;0.2764;0.3483;0.6832;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000329;True;Istanbul;gida_icecek;C10-C11;kucuk;10-49;2011;Gida ve icecek urunleri;metal;0.1886;0.1976;0.4869;0.5141;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000330;True;Kocaeli;gida_icecek;C10-C11;mikro;1-9;1996;Gida ve icecek urunleri;metal;0.1274;0.0117;0.1753;0.4563;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000331;True;Ankara;ilac;C21;kucuk;10-49;2021;Ilac ve tibbi urunler;kompozit;0.3615;0.1002;0.5125;0.5557;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000332;True;Tekirdag;tekstil;C13-C14;kucuk;10-49;1999;Tekstil ve hazir giyim;kagit_karton;0.8387;0.0714;0.3422;0.1814;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000333;True;Istanbul;gida_icecek;C10-C11;buyuk;250-5000;1992;Gida ve icecek urunleri;ahsap;0.2487;0.2942;0.8484;0.4722;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000334;True;Kocaeli;ilac;C21;kucuk;10-49;2016;Ilac ve tibbi urunler;plastik;0.4616;0.7843;0.4617;0.5935;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000335;True;Ankara;gida_icecek;C10-C11;mikro;1-9;2002;Gida ve icecek urunleri;kompozit;0.2548;0.3078;0.0834;0.1262;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000336;True;Mersin;tekstil;C13-C14;kucuk;10-49;1993;Kozmetik ve kisisel bakim;kagit_karton;0.2775;0.3712;0.2921;0.434;2025;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000337;True;Bursa;tekstil;C13-C14;buyuk;250-5000;1989;Tekstil ve hazir giyim;plastik;0.7834;0.2431;0.5489;0.1439;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000338;True;Antalya;kimya_boya;C20.3;orta;50-249;1992;Kimyasal urunler ve boya;kagit_karton;0.3293;0.5713;0.4351;0.2502;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000339;True;Istanbul;gida_icecek;C10-C11;kucuk;10-49;1987;Gida ve icecek urunleri;metal;0.0601;0.1294;0.5207;0.3222;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000340;True;Antalya;tekstil;C13-C14;kucuk;10-49;1992;Tekstil ve hazir giyim;kagit_karton;0.6564;0.2651;0.4083;0.4764;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000341;True;Istanbul;tekstil;C13-C14;orta;50-249;2001;Tekstil ve hazir giyim;kagit_karton;0.7909;0.5483;0.6251;0.5839;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000342;True;Konya;kimya_boya;C20.3;kucuk;10-49;1999;Kimyasal urunler ve boya;plastik;0.251;0.2491;0.5675;0.5757;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000343;True;Kocaeli;gida_icecek;C10-C11;orta;50-249;2003;Gida ve icecek urunleri;cam;0.0976;0.0703;0.2663;0.2303;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000344;True;Tekirdag;tekstil;C13-C14;mikro;1-9;2003;Tekstil ve hazir giyim;plastik;0.6627;0.2537;0.6515;0.5406;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000345;True;Denizli;ev_temizlik;C20.41;kucuk;10-49;1987;Ev temizlik urunleri;plastik;0.3739;0.0438;0.1187;0.4368;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
