observation_id;firm_id;period;year;quarter;split;sector;size_band;province;f_s2_peer_group;declared_packaging_tonnage;production_qty;f_s1_decl_lag1;f_s1_decl_lag2;f_s1_decl_lag3;f_s1_decl_lag4;f_s1_decl_qoq;f_s1_decl_yoy;f_s1_hist_median;f_s1_hist_std;f_s1_hist_p10;f_s1_hist_n;f_s1_z_own;f_s1_vs_hist_median_ratio;f_s1_below_hist_p10;f_s1_history_len;f_ratio_decl_per_prod;f_s1_ratio_hist_median;f_s1_ratio_hist_std;f_s1_ratio_z_own;f_s2_peer_median_prev;f_s2_peer_p10_prev;f_s2_peer_iqr_prev;f_s2_peer_n_prev;f_s2_vs_peer_median;f_s2_peer_z;f_s2_below_peer_p10;f_s3_bom_expected;f_s3_bom_gap_abs;f_s3_bom_gap_rel;f_s3_bom_coverage;f_s4_prod_lag1;f_s4_prod_lag4;f_s4_prod_qoq;f_s4_prod_yoy;f_s4_divergence_qoq;f_s4_divergence_yoy;f_s4_elasticity;f_s5_export_share;f_s5_import_share;f_s5_return_share;f_s5_domestic_derived;f_s5_decl_per_domestic;f_s5_export_share_lag1;f_s5_export_share_delta;f_s5_exemption_flag;f_s5_exempt_share;f_s5_correction_qty;f_s5_trade_data_missing;f_s5_dpd_hist_median;f_s5_dpd_hist_std;f_s5_dpd_vs_hist;f_s5_dpd_z_own;f_s2_dpd_vs_peer_median;f_s2_dpd_below_peer_p10;f_s6_quarter;f_s6_own_quarter_mean_prev;f_s6_seasonal_resid;f_s7_matrix_age_years;f_s7_matrix_stale_flag;f_s7_material_mix_entropy;f_s7_mix_plastik;f_s7_mix_kagit_karton;f_s7_mix_cam;f_s7_mix_metal;f_s7_mix_kompozit;f_s7_mix_ahsap;f_s7_mix_shift_l1;f_s8_external_available;f_s8_external_gap_abs;f_s8_external_gap_rel;f_avail_s1;f_avail_s2;f_avail_s3;f_avail_s4;f_avail_s5;f_avail_s6;f_avail_s7;f_avail_s8;f_active_signal_count;f_data_quality_score;f_data_freshness_days;f_missing_field_count;f_data_confidence_level;f_firm_age_years
SYN-FRM-000436-2023Q1;SYN-FRM-000436;2023Q1;2023;1;history;gida_icecek;mikro;Ankara;gida_icecek|mikro;0.746;;;;;;;;;;;0.0;;;0;0.0;;;;;;;;;;;0;0.1125;-0.6335;-5.63111111111111;0.1475;;;;;;;;;;;;;;;0;0.0;0.0;0;;;;;;0;1;;;-3;0;0.8565111904516001;0.04772757742324708;0.0004021986861509585;0.5644188228985119;0.3843678777315994;0.0030835232604906823;0.0;;0;;;0;0;1;0;1;0;1;0;3;0.6081;72;2;orta;9
SYN-FRM-000436-2023Q2;SYN-FRM-000436;2023Q2;2023;2;history;gida_icecek;mikro;Ankara;gida_icecek|mikro;0.9699;;0.746;;;;0.30013404825737267;;;;;1.0;;;0;1.0;;;;;0.0008317302249992678;5.5006263342401916e-05;0.002390002505090586;46.0;;;0;0.1557;-0.8142;-5.229287090558767;0.1475;;;;;;;;;;;;;;;0;0.0;0.0;0;;;;;;0;2;;;-3;0;0.8428497286648515;0.020723785957315187;0.007011032065161357;0.55954222084751;0.40519641200123724;0.0;0.007526549128776163;0.06992783355484879;0;;;0;1;1;0;1;0;1;0;4;0.551;99;2;orta;9
SYN-FRM-000436-2023Q3;SYN-FRM-000436;2023Q3;2023;3;history;gida_icecek;mikro;Ankara;gida_icecek|mikro;0.8635;13424.92;0.9699;0.746;;;-0.10970203113723058;;0.85795;;;2.0;;1.0064689084445482;0;2.0;6.43206812405586e-05;;;;0.0010299194615609796;5.858303841726158e-05;0.0023359988557046137;47.0;0.06245214663976936;-0.41335584474383863;0;0.1262;-0.7373000000000001;-5.842313787638669;0.1475;;;;;;;;0.33662840975895464;0.02685039067568518;0.00723070778299613;9051.68;9.539665564845421e-05;;;0;0.0;0.0;0;;;;;0.08132916132387595;0;3;;;-3;0;0.8237244100965396;0.036826867400115815;0.0;0.5702374059061958;0.39050376375217144;0.0;0.0024319629415170815;0.05359653300297258;0;;;0;1;1;0;1;0;1;0;4;0.6852;15;1;orta;9
SYN-FRM-000436-2023Q4;SYN-FRM-000436;2023Q4;2023;4;history;gida_icecek;mikro;Ankara;gida_icecek|mikro;0.8361;11532.69;0.8635;0.9699;0.746;;-0.03173132599884203;;0.8635;0.11199584813733052;0.7695;3.0;-0.2446519264392901;0.968268674001158;0;3.0;7.249826363146846e-05;;;;0.0008162983385749643;6.389056448711866e-05;0.002386143426399638;46.0;0.08881344014252286;-0.3117164151636047;0;0.1112;-0.7249;-6.518884892086331;0.1475;13424.92;;-0.14094907083245187;;0.10921774483360984;;0.22512618076469265;0.28225342147135385;0.019231505175259782;0.041237095867531035;7954.96;0.00010510423685348511;0.33662840975895464;-0.05437498828760079;0;0.0;0.0;0;;;;;0.0710986867064834;0;4;6.43206812405586e-05;0.12713768313998097;-3;0;0.8265460144360933;0.027269465374955146;0.008850615955029303;0.5724195670374357;0.3914603516325798;0.0;0.0;0.02397872993335534;0;;;1;1;1;1;1;1;1;0;7;0.5882;358;1;orta;9
SYN-FRM-000436-2024Q1;SYN-FRM-000436;2024Q1;2024;1;train;gida_icecek;mikro;Ankara;gida_icecek|mikro;0.801;12491.56;0.8361;0.8635;0.9699;0.746;-0.04198062432723348;0.07372654155495985;0.8498;0.09220883453697193;0.77303;4.0;-0.5292334540941754;0.9425747234643446;0;4.0;6.412329604949263e-05;6.840947243601353e-05;;;0.0008126914199211119;7.620871782267229e-05;0.002429865978063688;44.0;0.07890239084315309;-0.3080697168607375;1;0.1117;-0.6893;-6.170993733213966;0.1475;11532.69;;0.08314365512295908;;-0.12512427945019255;;-0.504916752398597;0.3133510561469666;0.024733084277053643;0.008864529779401718;8681.29;9.22673934403758e-05;0.28225342147135385;0.031097634675612773;0;0.0;0.0;0;0.00010025044625096966;;0.9203689049861297;;0.08099798142962356;1;1;7.249826363146846e-05;-0.11551956091732668;-2;0;0.8154671570985961;0.017101485457495944;0.011234552490325801;0.5769566845587317;0.39295968043939583;0.0;0.0017475970540506802;0.020335959834918448;0;;;1;1;1;1;1;1;1;0;7;0.6102;393;1;orta;10
SYN-FRM-000436-2024Q2;SYN-FRM-000436;2024Q2;2024;2;train;gida_icecek;mikro;Ankara;gida_icecek|mikro;1.0021;15071.64;0.801;0.8361;0.8635;0.9699;0.25106117353308355;0.03319929889679349;0.8361;0.08328268127287927;0.768;5.0;1.9932115232468792;1.1985408443966032;0;5.0;6.648911465507403e-05;6.43206812405586e-05;4.779328695415239e-06;0.4537108771354405;0.0008237291085253233;6.387029669702496e-05;0.00244937839565459;47.0;0.08071720905202175;-0.3091559863570524;0;0.148;-0.8541;-5.770945945945946;0.1475;12491.56;;0.206545859764513;;0.04451531376857054;;1.2155226631960734;0.27650376841895014;0.022607919710821996;0.00017963380643387335;11153.74;8.984430334578357e-05;0.3133510561469666;-0.03684728772801649;0;0.0;0.0;0;9.539665564845421e-05;6.693454061392931e-06;0.9417972017474953;-0.8295197444763188;0.0975783100729292;0;2;6.412329604949263e-05;0.03689483777869713;-2;0;0.9115184915506156;0.056986027944111776;0.0;0.5434131736526946;0.38862275449101796;0.010978043912175647;0.0;0.10172517279758297;0;;;1;1;1;1;1;1;1;0;7;0.6583;76;1;orta;10
SYN-FRM-000436-2024Q3;SYN-FRM-000436;2024Q3;2024;3;train;gida_icecek;mikro;Ankara;gida_icecek|mikro;0.7156;10141.4;1.0021;0.801;0.8361;0.8635;-0.2858996108172837;-0.1712796757382745;0.8498;0.0987507502081208;0.7735000000000001;6.0;-1.3589770175635993;0.8420804895269476;1;6.0;7.056224978799772e-05;6.540489794781631e-05;3.910040166472307e-06;1.3190022661159633;0.0007459577815177537;6.367663914345346e-05;0.002268638627251765;47.0;0.09459281950840316;-0.2977096147516151;0;0.1047;-0.6109;-5.834765998089781;0.1475;15071.64;13424.92;-0.3271203399231935;-0.24458395282802434;0.04122072910590979;0.07330427708974985;0.8739890979705259;0.2797055610307656;0.03151811021215802;0.013054556011398622;7405.82;9.662670710333225e-05;0.27650376841895014;0.0032017926118154683;0;0.0;0.0;0;9.3832024544415e-05;6.698131057683308e-06;1.0297838885229893;0.41723318562295375;0.093264674982024;0;3;6.648911465507403e-05;0.06126018001674285;-2;0;0.8190048596380505;0.042901062045835665;0.0;0.5795136948015651;0.3775852431525992;0.0;0.0;0.07220104229774102;1;0.09999999999999998;0.1226091221186856;1;1;1;1;1;1;1;1;8;0.7178;394;0;orta;10
SYN-FRM-000436-2024Q4;SYN-FRM-000436;2024Q4;2024;4;train;gida_icecek;mikro;Ankara;gida_icecek|mikro;0.5529;;0.7156;1.0021;0.801;0.8361;-0.22736165455561774;-0.33871546465733765;0.8361;0.10733947483168926;0.73384;7.0;-2.6383583527315;0.6612845353426623;1;7.0;;6.648911465507403e-05;3.7697271242974536e-06;;0.0008291385773446621;5.584490580119436e-05;0.0027082546222019148;48.0;;;0;0.0892;-0.46369999999999995;-5.198430493273542;0.1475;10141.4;11532.69;;;;;;;;;;;0.2797055610307656;;0;0.0;0.0;0;9.539665564845421e-05;5.8170682890079784e-06;;;;0;4;6.744146551427816e-05;;-2;0;0.8978778645623962;0.01971423403870501;0.0;0.5523602821486706;0.3951890034364261;0.027853137999638268;0.0048833423765599565;0.10068048132005025;0;;;1;1;1;0;1;1;1;0;6;0.437;212;2;dusuk;10
SYN-FRM-000436-2025Q1;SYN-FRM-000436;2025Q1;2025;1;train;gida_icecek;mikro;Ankara;gida_icecek|mikro;0.9164;12156.24;0.5529;0.7156;1.0021;0.801;0.6574425755109424;0.14406991260923838;0.81855;0.14402199670784416;0.66679;8.0;0.6794101056555523;1.1195406511514263;0;8.0;7.53851519877857e-05;6.648911465507403e-05;3.7697271242974536e-06;2.3598624089719986;0.001089227433218925;6.454373486876935e-05;0.0034953181555148634;45.0;0.06920974416243329;-0.290057224013074;0;0.12;-0.7964;-6.636666666666667;0.1475;;12491.56;;-0.026843724883041008;;0.1709136374922794;;0.29427189047147845;0.022828356067371745;0.010981308223401015;8642.81;0.00010603033041337251;;;0;0.0;0.0;0;9.539665564845421e-05;5.8170682890079784e-06;1.11146800370135;1.8280127096001018;0.07660972536414255;0;1;7.249826363146846e-05;0.03982010343023123;-1;0;0.8210373119491294;0.04037538192928852;0.0;0.5689655172413793;0.39022261021388044;0.0;0.0004364906154517679;0.07453276596658436;0;;;1;1;1;0;1;1;1;0;6;0.6739;230;1;orta;11
SYN-FRM-000436-2025Q2;SYN-FRM-000436;2025Q2;2025;2;train;gida_icecek;mikro;Ankara;gida_icecek|mikro;0.9814;14739.98;0.9164;0.5529;0.7156;1.0021;0.07092972501091233;-0.020656621095698973;0.8361;0.13923552388349428;0.68306;9.0;1.0435555233848244;1.1737830403061835;0;9.0;6.658082304046545e-05;6.852568222153588e-05;4.633942720693145e-06;-0.41969858030086193;0.0008099756236306028;5.531707616472195e-05;0.0021695106232330896;48.0;0.08220102074433573;-0.34265552453589804;0;0.1491;-0.8323;-5.582159624413145;0.1475;12156.24;15071.64;0.21254433936809405;-0.022005568073547397;-0.14161461435718173;0.001348946977848424;0.333717309159069;;;0.005506791732417548;;;0.29427189047147845;;0;0.0;0.0;1;9.601168137589322e-05;6.6596606409533715e-06;;;;0;2;6.975422401863917e-05;-0.04549403312587551;-1;0;0.9397880042163727;0.029552634260674615;0.00478956486293692;0.5379598491796597;0.4006929583205951;0.02221542851319678;0.00478956486293692;0.08365683146066709;0;;;1;1;1;1;0;1;1;0;6;0.3882;358;3;dusuk;11
SYN-FRM-000436-2025Q3;SYN-FRM-000436;2025Q3;2025;3;valid;gida_icecek;mikro;Ankara;gida_icecek|mikro;1.0602;;0.9814;0.9164;0.5529;0.7156;0.08029345832484204;0.4815539407490218;0.8498;0.14054843728132385;0.69933;10.0;1.496992809524166;1.2475876676865145;0;10.0;;6.658082304046545e-05;4.319785363830188e-06;;0.0009173426421559362;6.658082304046545e-05;0.0022544410780206375;51.0;;;0;0.1446;-0.9156;-6.331950207468879;0.1475;14739.98;10141.4;;;;;;;;;;;;;0;0.0;0.0;0;9.601168137589322e-05;6.6596606409533715e-06;;;;0;3;6.653496884776974e-05;;-1;0;0.7823249611154782;0.026410111299754763;0.0;0.5707413695529145;0.40284851914733066;0.0;0.0;0.06987416239998093;0;;;1;1;1;0;1;1;1;0;6;0.4209;322;2;dusuk;11
SYN-FRM-000436-2025Q4;SYN-FRM-000436;2025Q4;2025;4;valid;gida_icecek;mikro;Ankara;gida_icecek|mikro;0.8962;11384.87;1.0602;0.9814;0.9164;0.5529;-0.1546877947557065;0.6209079399529753;0.8635;0.14915476099432004;0.7156;11.0;0.2192353752706908;1.0378691372321944;0;11.0;7.871850974143754e-05;6.658082304046545e-05;4.319785363830188e-06;2.8097893017096713;0.0009589291507947155;6.917029132415117e-05;0.0021304311608078335;44.0;0.08209001642738603;-0.41316079920625687;0;0.1236;-0.7726;-6.250809061488673;0.1475;;;;;;;;0.203932003159922;0.0202804688938724;0.011807540785540086;9113.53;9.83373072782994e-05;;;0;0.0;0.0;0;9.601168137589322e-05;6.6596606409533715e-06;1.0242223224203435;0.3492108724136498;0.10222148482720321;0;4;6.744146551427816e-05;0.16721232466058872;-1;0;0.8256637444441249;0.03303202767548265;0.005691329092735186;0.5799575940185248;0.38131904921325743;0.0;0.0;0.04305893986814652;0;;;1;1;1;0;1;1;1;0;6;0.6049;205;1;orta;11
SYN-FRM-000436-2026Q1;SYN-FRM-000436;2026Q1;2026;1;test;gida_icecek;mikro;Ankara;gida_icecek|mikro;1.7663;17888.06;0.8962;1.0602;0.9814;0.9164;0.9708770363758089;0.9274334351811436;0.87985;0.1426260981154444;0.7186400000000001;12.0;6.215201928068519;2.0075012786270388;0;12.0;9.874184232387413e-05;6.857153641423159e-05;5.3739940880258644e-06;5.614130833687908;0.0009673108287711832;4.989614690746859e-05;0.002540130593032678;49.0;0.10207871077935741;-0.34193871324163655;0;0.2412;-1.5251;-6.322968490878938;0.1475;11384.87;12156.24;0.5712133735387405;0.4715125729666411;0.39966366283706845;0.4559208622145025;1.6996749049503175;0.0;0.02632527202164198;0.00425273654588307;18293.56;9.655310393384338e-05;0.203932003159922;-0.203932003159922;0;0.0;0.0;0;9.662670710333225e-05;6.086782892496801e-06;0.9992382730231079;-0.012092294203494272;0.08004808729854423;0;1;7.5608386686453e-05;0.30596414830745255;0;0;0.838008313880417;0.04348072241408594;0.0;0.5678537054860442;0.38657079771273284;0.0;0.002094774387136953;0.0355904352504314;0;;;1;1;1;1;1;1;1;0;7;0.6154;215;1;orta;12
SYN-FRM-000436-2026Q2;SYN-FRM-000436;2026Q2;2026;2;test;gida_icecek;mikro;Ankara;gida_icecek|mikro;1.489;16534.09;1.7663;0.8962;1.0602;0.9814;-0.15699484798731805;0.5172202975341349;0.8962;0.2856270750920526;0.72168;13.0;2.0754334994641215;1.6614594956482929;0;13.0;9.005636233986873e-05;7.056224978799772e-05;1.0868138235477071e-05;1.7936938350890683;0.0009544661983447452;6.109135126802454e-05;0.0026210851829518403;47.0;0.0943525946712899;-0.3297908216135832;0;0.2309;-1.2581000000000002;-5.4486790818536175;0.1475;17888.06;14739.98;-0.07569127116076316;0.1217172614888216;-0.0813035768265549;0.3955030360453133;2.0741473300649367;0.0;0.03951312514958512;0.026749303485245974;16753.82;8.887525352427089e-05;0.0;0.0;0;0.0;0.0;0;9.658990551858781e-05;5.648792662615104e-06;0.9201298318608221;-1.3657169691098965;0.0725955223919101;0;2;7.941676345371748e-05;0.1339717009791238;0;0;0.8480079682114878;0.031161853593015446;0.010208193418401613;0.554533243787777;0.4040967092008059;0.0;0.0;0.05546820981294932;0;;;1;1;1;1;1;1;1;0;7;0.6352;174;1;orta;12
SYN-FRM-000437-2023Q1;SYN-FRM-000437;2023Q1;2023;1;history;kozmetik;mikro;Istanbul;kozmetik|mikro;9.3677;6760.61;;;;;;;;;;0.0;;;0;0.0;0.0013856294032639066;;;;;;;;;;0;3.7777;-5.59;-1.479736347513037;0.3873;;;;;;;;0.6328523542592245;0.13040329696620453;0.021822849807445442;2684.69;0.0034893041654716185;;;0;0.0;0.0;0;;;;;;0;1;;;3;1;0.15643354686852468;0.0;0.02543847475901235;0.0;0.0;0.006276887603146983;0.9682846376378407;;1;-0.27399999999999913;-0.030130749859792947;0;0;1;0;1;0;1;1;4;0.8528;22;0;yuksek;0
SYN-FRM-000437-2023Q2;SYN-FRM-000437;2023Q2;2023;2;history;kozmetik;mikro;Istanbul;kozmetik|mikro;9.7688;9521.52;9.3677;;;;0.04281734043575278;;;;;1.0;;;0;1.0;0.0010259706433426595;;;;0.0033554084753836927;9.168887083928102e-05;0.0036673446019795386;18.0;0.305766243028083;-0.6351837868695684;0;5.0556;-4.7132000000000005;-0.9322731228736452;0.3873;6760.61;;0.40838178803392017;;-0.36556444759816736;;0.10484635135638413;0.6901268709693452;0.10709995414302312;0.004956117030005843;3251.51;0.0030043887301592184;0.6328523542592245;0.05727451671012074;0;0.0;0.0;0;;;;;0.6752349966295461;0;2;0.0013856294032639066;-0.25956345836343847;3;1;0.31878710656566966;0.0;0.03165178937023994;0.01947014986487593;0.016450331668168044;0.0;0.9324277290967161;0.08426759228854311;0;;;0;1;1;1;1;1;1;0;6;0.6377;281;1;orta;0
SYN-FRM-000437-2023Q3;SYN-FRM-000437;2023Q3;2023;3;history;kozmetik;mikro;Istanbul;kozmetik|mikro;14.701;12963.05;9.7688;9.3677;;;0.504893129145852;;9.568249999999999;;;2.0;;1.5364356073472163;0;2.0;0.0011340695283903095;0.001205800023303283;;;0.0027415747112771267;4.495684064448949e-05;0.003708950654273611;17.0;0.4136562551899299;-0.43341239415913535;0;6.3249;-8.376100000000001;-1.3243055226169584;0.3873;9521.52;;0.361447541989094;;0.14344558715675804;;1.396864193258468;0.6425213892939337;0.08904973559846102;0.013231671966409585;4898.71;0.0030009941392734004;0.6901268709693452;-0.047605481675411565;0;0.0;0.0;0;0.0032468464478154187;;0.9242796625915477;;0.9299739473084253;0;3;0.0010259706433426595;0.10536255179335237;3;1;0.1843923477013452;0.011482212094415346;0.026399564655465613;0.0;0.0;0.0;0.962118223250119;0.08234541249563651;0;;;0;1;1;1;1;1;1;0;6;0.6704;100;1;orta;0
SYN-FRM-000437-2023Q4;SYN-FRM-000437;2023Q4;2023;4;history;kozmetik;mikro;Istanbul;kozmetik|mikro;12.0305;11219.27;14.701;9.7688;9.3677;;-0.1816543092306646;;9.7688;2.9701730291909487;9.44792;3.0;0.7614707889984673;1.231522807304889;0;3.0;0.0010723068434933824;0.0011340695283903095;0.00018453642963881783;-0.33469101476500607;0.0028105197548391565;5.482984180298329e-05;0.005551516412482328;15.0;0.3815332881567842;-0.31310596640541;0;6.2772;-5.7533;-0.9165392213088639;0.3873;12963.05;;-0.13451926822777038;;-0.04713504100289423;;1.3503962043793187;;;0.0019368461584398985;;;0.6425213892939337;;0;0.0;0.0;1;0.0030043887301592184;0.0002809511180309965;;;;0;4;0.0011340695283903095;-0.05446110961520376;3;1;0.30434881445071454;0.007929844977349238;0.04750426000581855;0.012709363700594323;0.0;0.0;0.9318565313162378;0.06762811810189454;0;;;1;1;1;1;0;1;1;0;6;0.445;105;3;dusuk;0
SYN-FRM-000437-2024Q1;SYN-FRM-000437;2024Q1;2024;1;train;kozmetik;mikro;Istanbul;kozmetik|mikro;13.3192;7741.35;12.0305;14.701;9.7688;9.3677;0.10711940484601641;0.4218217919019612;10.899650000000001;2.454060035940442;9.48803;4.0;0.9859375746986492;1.2219841921529588;0;4.0;0.001720526781504518;0.0011031881859418459;0.0001603264540279959;3.8505098818868264;0.0034866041175384654;4.52548846459366e-05;0.005538371656617334;18.0;0.4934677765249718;-0.3188802495628495;0;5.21;-8.109200000000001;-1.5564683301343574;0.3873;11219.27;6760.61;-0.3099952135923282;0.14506679131025169;0.4171146184383446;0.2767550005917095;-0.34555180257359763;0.5866114492114916;0.13188942603675705;0.02037573437309012;3504.68;0.003800404031181164;;;0;0.0;0.0;0;0.0030043887301592184;0.0002809511180309965;1.2649508344347171;2.8332875362828185;0.6407404923093101;0;1;0.0010723068434933824;0.6045097463887779;4;1;0.2941908637049876;0.01570664904799087;0.025729773559973572;0.002853024205657997;0.0;0.014415280197008828;0.9412952729893687;0.06326165188156262;0;;;1;1;1;1;1;1;1;0;7;0.6776;186;1;orta;1
SYN-FRM-000437-2024Q2;SYN-FRM-000437;2024Q2;2024;2;train;kozmetik;mikro;Istanbul;kozmetik|mikro;10.4189;;13.3192;12.0305;14.701;9.7688;-0.21775331851762866;0.06654860371795923;12.0305;2.2809947310329326;9.52814;5.0;-0.7065338547582691;0.8660404804455343;0;5.0;;0.0011340695283903095;0.00028871617058198057;;0.002619177331252604;5.4537252479599e-05;0.003183984955087804;17.0;;;0;5.6057;-4.813200000000001;-0.8586260413507683;0.3873;7741.35;9521.52;;;;;;;;;;;0.5866114492114916;;0;0.0;0.0;0;0.0032468464478154187;0.00039190569077295653;;;;0;2;0.0015530780923842123;;4;1;0.2344304941696583;0.007553580512338156;0.04726026739866973;0.0;0.0;0.0;0.9451861520889921;0.050842745876639193;0;;;1;1;1;0;1;1;1;0;6;0.5582;309;2;orta;1
SYN-FRM-000437-2024Q3;SYN-FRM-000437;2024Q3;2024;3;train;kozmetik;mikro;Istanbul;kozmetik|mikro;16.6888;10247.8;10.4189;13.3192;12.0305;14.701;0.6017813780725412;0.13521529147677028;11.2247;2.1207841770596714;9.568249999999999;6.0;2.5764526438402693;1.4867925200673515;0;6.0;0.0016285251468607898;0.0011340695283903095;0.00028871617058198057;1.7126010554718143;0.0026521815536386154;5.545641607965443e-05;0.00386178018058867;17.0;0.6140323028137205;-0.26507371183975176;0;6.222;-10.4668;-1.6822243651558981;0.3873;;12963.05;;-0.20946073647791222;;0.3446760279546825;;0.6224014715116083;0.11002380437510695;0.017011313374480773;4152.05;0.004019412097638516;;;0;0.0;0.0;0;0.0032468464478154187;0.00039190569077295653;1.237943389759902;1.971305005291871;1.2801758104492853;0;3;0.0010259706433426595;0.587301895456755;4;1;0.36293195712643744;0.0;0.04480250227697618;0.0;0.005998034610037869;0.033106035185273955;0.916093427927712;0.0782081395906237;0;;;1;1;1;0;1;1;1;0;6;0.6406;253;1;orta;1
SYN-FRM-000437-2024Q4;SYN-FRM-000437;2024Q4;2024;4;train;kozmetik;mikro;Istanbul;kozmetik|mikro;12.1425;9885.59;16.6888;10.4189;13.3192;12.0305;-0.27241623124490677;0.009309671252233915;12.0305;2.728743077473059;9.60836;7.0;0.041044538390077094;1.0093096712522338;0;7.0;0.001228303014792238;0.0012598494658271082;0.00029729560348206694;-0.10611139440134061;0.003028885960773141;6.231987578452797e-05;0.003903451094028295;19.0;0.4055296338983678;-0.46127975030493645;0;6.0156;-6.1269;-1.0185018950728106;0.3873;10247.8;11219.27;-0.03534514725111723;-0.11887404438969738;-0.23707108399378954;0.1281837156419313;7.707316348393369;0.6091823717423659;0.1385947515362335;0.022084119022805614;4231.63;0.0028694616495298503;0.6224014715116083;-0.013219099769242404;0;0.0;0.0;0;0.0034893041654716185;0.0004604078286091569;0.822359276650223;-1.346290131108862;0.7076732595161038;0;4;0.0013812973376255496;-0.11076132463724923;4;1;0.308323970952582;0.0;0.047379040560016475;0.014428659666460777;0.007321391805641343;0.0;0.9308709079678814;0.06621207037054794;0;;;1;1;1;1;1;1;1;0;7;0.661;242;1;orta;1
SYN-FRM-000437-2025Q1;SYN-FRM-000437;2025Q1;2025;1;train;kozmetik;mikro;Istanbul;kozmetik|mikro;7.2656;7842.27;12.1425;16.6888;10.4189;13.3192;-0.4016388717315215;-0.4545017718781909;12.086500000000001;2.527174895722777;9.64847;8.0;-1.907624204466155;0.6011334960493112;1;8.0;0.0009264664440270482;0.001228303014792238;0.00027398761718075204;-1.1016431102653284;0.0022959863894156454;6.024352590770066e-05;0.003950526810463986;17.0;0.4035156516162295;-0.3466676752480382;0;3.0522;-4.2134;-1.3804468907673153;0.3873;9885.59;7741.35;-0.2066968182981491;0.013036485884245004;-0.19494205343337243;-0.4675382577624359;1.9431304024824365;0.6451635345870775;0.10556725863864314;0.010346868737789222;3020.43;0.0024054853116940306;0.6091823717423659;0.035981162844711645;1;0.3444;0.0;0;0.0032468464478154187;0.00047778160915723267;0.7408682086929357;-1.760974302894328;0.827860640547722;0;1;0.0011503049291428102;-0.19459056415811676;5;1;0.1991892199974103;0.010281325699185204;0.03217903545474565;0.0;0.0;0.0;0.9575396388460692;0.07390011315474593;0;;;1;1;1;1;1;1;1;0;7;0.6155;350;1;orta;2
SYN-FRM-000437-2025Q2;SYN-FRM-000437;2025Q2;2025;2;train;kozmetik;mikro;Istanbul;kozmetik|mikro;10.5926;10071.02;7.2656;12.1425;16.6888;10.4189;0.45791125302796726;0.016671625603470464;12.0305;2.8999397285882416;8.94728;9.0;-0.49583789132748773;0.880478783092972;0;9.0;0.0010517901860983296;0.0011811862715912736;0.0002882375859138595;-0.4489216251332829;0.0028425356452856454;5.315144779333219e-05;0.004890871211612303;18.0;0.37001829259123875;-0.3661403831152991;0;4.4606;-6.131999999999999;-1.374702954759449;0.3873;7842.27;;0.2841970500888136;;0.17371420293915368;;1.6112456230100445;0.6817043934824739;0.11040150659932195;0.03320065790054819;3227.53;0.003281952452804466;0.6451635345870775;0.03654085889539638;0;0.0;0.0;0;0.0030043887301592184;0.0005669901591503554;1.0923860883443461;0.48953887147032976;0.8500302651986198;0;2;0.0013442075429318243;-0.21753884537480653;5;1;0.2992880162353066;0.0;0.04517347179608214;0.007788529620014162;0.01332074581071513;0.0;0.9337172527731886;0.06820742354413153;0;;;1;1;1;1;1;1;1;0;7;0.638;378;1;orta;2
SYN-FRM-000437-2025Q3;SYN-FRM-000437;2025Q3;2025;3;valid;kozmetik;mikro;Istanbul;kozmetik|mikro;20.4616;12051.53;10.5926;7.2656;12.1425;16.6888;0.9316881596586298;0.22606778198552321;11.31155;2.7582596305158322;9.15749;10.0;3.3173273098619855;1.808912129637406;0;10.0;0.0016978425146018804;0.0011340695283903095;0.00027885010647396726;2.0217779126586177;0.0024125533779954162;9.5482094471066e-05;0.004127191148093115;19.0;0.703753347008891;-0.17317125321994198;0;6.7787;-13.6829;-2.018513874341688;0.3873;10071.02;10247.8;0.19665436073009487;0.17601143660102672;0.7350337989285349;0.05005634538449649;4.7376938716215795;0.6791444011782304;0.09001033707627613;0.017773881553264634;4013.9;0.0050976855427389825;0.6817043934824739;-0.00255999230424353;0;0.0;0.0;0;0.0031431705914818425;0.0005252894662879068;1.6218291035663093;3.7208340861453455;1.4038572072553293;0;3;0.0010388804147204945;0.6343002433621546;5;1;0.36758024414624946;0.012599271803142487;0.017799281577596953;0.023360946167192045;0.0;0.02099552818708306;0.9252449722649855;0.0983344330748069;0;;;1;1;1;1;1;1;1;0;7;0.6321;230;1;orta;2
