observation_id;firm_id;period;year;quarter;split;sector;size_band;province;nace_code;main_product_group;gtip6_context_primary;production_qty;production_unit;import_qty;export_qty;return_qty;correction_qty;exemption_flag;exempt_share;domestic_supply_qty_derived;declared_packaging_tonnage;declared_ton_plastik;declared_ton_kagit_karton;declared_ton_cam;declared_ton_metal;declared_ton_kompozit;declared_ton_ahsap;bom_expected_tonnage_observable;bom_coverage_ratio;weight_matrix_vintage_year;external_evidence_tonnage;external_evidence_source;gekap_rate_year;gekap_rate_status;gekap_amount_try;data_quality_score;data_freshness_days;missing_field_count;missing_fields;data_confidence_level;data_source_type;generation_method;source_ids
SYN-FRM-000532-2023Q2;SYN-FRM-000532;2023Q2;2023;2;history;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;44429.15;birim/ceyrek (sentetik urun adedi);;;1087.59;0.0;False;0.0;;3.891;0.0;0.0778;3.5873;0.226;0.0;0.0;2.826;0.6465;2023;;;2023;history_not_priced;;0.4775;180;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2023Q3;SYN-FRM-000532;2023Q3;2023;3;history;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;;birim/ceyrek (sentetik urun adedi);6655.4;21525.75;339.27;0.0;False;0.0;;3.8369;0.0;0.1521;3.4764;0.2084;0.0;0.0;2.4248;0.6465;2023;;;2023;history_not_priced;;0.6048;176;2;"production_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2023Q4;SYN-FRM-000532;2023Q4;2023;4;history;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;27255.36;birim/ceyrek (sentetik urun adedi);6875.47;7760.86;827.14;0.0;False;0.0;25542.84;4.5806;0.0;0.0518;4.1262;0.3559;0.0293;0.0175;2.6555;0.6465;2023;;;2023;history_not_priced;;0.8122;61;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2024Q1;SYN-FRM-000532;2024Q1;2024;1;train;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;37587.23;birim/ceyrek (sentetik urun adedi);6694.65;10649.85;1007.66;0.0;False;0.0;32624.37;4.2048;0.0078;0.1487;3.7618;0.2783;0.0;0.0081;3.5968;0.6465;2023;;;2024;official_verified;8769.34;0.7167;224;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2024Q2;SYN-FRM-000532;2024Q2;2024;2;train;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;46441.01;birim/ceyrek (sentetik urun adedi);8056.27;8979.9;751.32;0.0;False;0.0;44766.05;7.7448;0.0119;0.2606;6.7618;0.3945;0.1995;0.1166;4.8073;0.6465;2023;7.5136;ERP / onceki denetim kaydi (sentetik);2024;official_verified;16181.75;0.8017;337;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2024Q3;SYN-FRM-000532;2024Q3;2024;3;train;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;41372.59;birim/ceyrek (sentetik urun adedi);;;1515.6;0.0;True;0.149;;6.3157;0.1004;0.0115;5.8553;0.3484;0.0;0.0;4.2494;0.6465;2023;6.6242;ERP / onceki denetim kaydi (sentetik);2024;official_verified;13186.3;0.6644;109;2;"import_qty;export_qty";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2024Q4;SYN-FRM-000532;2024Q4;2024;4;train;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;35597.91;birim/ceyrek (sentetik urun adedi);6633.93;6761.24;393.28;0.0;False;0.0;35077.32;6.1841;0.0972;0.1958;5.4377;0.4505;0.0029;0.0;3.6198;0.6465;2023;;;2024;official_verified;13223.25;0.7088;306;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2025Q1;SYN-FRM-000532;2025Q1;2025;1;train;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;40295.07;birim/ceyrek (sentetik urun adedi);8909.87;7624.44;1453.65;0.0;False;0.0;40126.86;7.0696;0.0;0.2549;6.1906;0.6241;0.0;0.0;4.3193;0.6465;2023;;;2025;official_verified;21584.54;0.7744;223;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2025Q2;SYN-FRM-000532;2025Q2;2025;2;train;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;45029.03;birim/ceyrek (sentetik urun adedi);9747.28;11217.23;603.34;0.0;False;0.0;42955.74;5.8014;0.0428;0.1407;5.2401;0.3052;0.0726;0.0;4.5039;0.6465;2023;;;2025;official_verified;17303.5;0.6122;362;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2025Q3;SYN-FRM-000532;2025Q3;2025;3;valid;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;43664.87;birim/ceyrek (sentetik urun adedi);10484.71;10313.55;743.3;0.0;False;0.0;43092.72;6.5187;0.0401;0.163;5.991;0.3245;0.0;0.0;4.527;0.6465;2023;;;2025;official_verified;19018.88;0.6893;365;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2025Q4;SYN-FRM-000532;2025Q4;2025;4;valid;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;30732.1;birim/ceyrek (sentetik urun adedi);;;967.39;0.0;False;0.0;;4.2521;0.1072;0.1403;3.6924;0.2821;0.0302;0.0;3.0758;0.6465;2023;;;2025;official_verified;13051.1;0.4286;268;3;"import_qty;export_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2026Q1;SYN-FRM-000532;2026Q1;2026;1;test;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;48005.36;birim/ceyrek (sentetik urun adedi);;;204.13;0.0;False;0.0;;6.8601;0.0;0.2126;5.9645;0.4163;0.049;0.2177;4.8619;0.6465;2023;6.4869;ERP / onceki denetim kaydi (sentetik);2026;official_verified;24107.08;0.6075;52;2;"import_qty;export_qty";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000532-2026Q2;SYN-FRM-000532;2026Q2;2026;2;test;gida_icecek;kucuk;Izmir;C10-C11;Gida ve icecek urunleri;plastik;48339.42;birim/ceyrek (sentetik urun adedi);8703.29;11851.75;382.22;0.0;False;0.0;44808.73;7.1793;0.0;0.2223;6.5259;0.3932;0.0379;0.0;4.7323;0.6465;2023;;;2026;official_verified;25717.72;0.6999;266;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2023Q1;SYN-FRM-000533;2023Q1;2023;1;history;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;529566.45;birim/ceyrek (sentetik urun adedi);169568.28;378300.82;27756.48;0.0;False;0.0;293077.44;339.9936;17.8264;5.7754;0.0003;6.7935;0.0889;309.5091;335.3685;1.0;2025;;;2023;history_not_priced;;0.8991;46;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2023Q2;SYN-FRM-000533;2023Q2;2023;2;history;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;703145.36;birim/ceyrek (sentetik urun adedi);295243.06;587067.68;24145.19;0.0;False;0.0;387175.54;431.0875;27.7108;3.6265;0.0004;9.3538;0.9566;389.4394;451.0117;1.0;2025;462.7038;ERP / onceki denetim kaydi (sentetik);2023;history_not_priced;;0.9498;197;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2023Q3;SYN-FRM-000533;2023Q3;2023;3;history;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;538857.32;birim/ceyrek (sentetik urun adedi);;;11255.12;0.0;False;0.0;;282.1317;19.9722;0.0003;1.0175;0.0003;0.0003;261.1411;273.6302;1.0;2025;273.9771;ERP / onceki denetim kaydi (sentetik);2023;history_not_priced;;0.7552;56;2;"import_qty;export_qty";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2023Q4;SYN-FRM-000533;2023Q4;2023;4;history;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;475059.12;birim/ceyrek (sentetik urun adedi);;;19233.44;0.0;False;0.0;;258.3405;21.3568;4.0227;0.0002;8.4483;0.0002;224.5122;246.972;1.0;2025;;;2023;history_not_priced;;0.4832;395;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2024Q1;SYN-FRM-000533;2024Q1;2024;1;train;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;604100.4;birim/ceyrek (sentetik urun adedi);209706.88;504506.89;20196.11;0.0;False;0.0;289104.28;315.6733;24.4125;2.1058;0.0003;5.2915;2.1361;281.7271;324.0032;1.0;2025;;;2024;official_verified;136561.44;0.8617;152;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2024Q2;SYN-FRM-000533;2024Q2;2024;2;train;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;705824.34;birim/ceyrek (sentetik urun adedi);232742.6;635028.79;20348.35;0.0;False;0.0;283189.8;358.2489;18.5427;0.0004;0.0004;0.4137;6.8764;332.4154;351.0461;1.0;2025;364.1637;ERP / onceki denetim kaydi (sentetik);2024;official_verified;108435.43;1.0;47;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2024Q3;SYN-FRM-000533;2024Q3;2024;3;train;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;537331.23;birim/ceyrek (sentetik urun adedi);189664.15;512534.62;23313.04;0.0;False;0.0;191147.72;230.1378;12.7688;0.2325;1.8776;4.3585;1.7889;209.1115;224.2261;1.0;2025;;;2024;official_verified;83977.41;0.8578;49;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2024Q4;SYN-FRM-000533;2024Q4;2024;4;train;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;502199.31;birim/ceyrek (sentetik urun adedi);201802.59;476509.91;13590.53;0.0;False;0.0;213901.46;223.1519;14.3133;0.0002;0.0002;4.0394;0.0002;204.7986;214.7375;1.0;2025;;;2024;official_verified;76240.37;0.7667;201;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2025Q1;SYN-FRM-000533;2025Q1;2025;1;train;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;559558.67;birim/ceyrek (sentetik urun adedi);223703.13;322546.92;9751.16;0.0;False;0.0;450963.72;549.4222;39.5461;1.1443;0.0005;5.7079;7.7225;495.3009;521.207;1.0;2025;495.2477;ERP / onceki denetim kaydi (sentetik);2025;official_verified;318487.6;0.8559;352;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2025Q2;SYN-FRM-000533;2025Q2;2025;2;train;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;;birim/ceyrek (sentetik urun adedi);276484.68;393235.76;6808.81;0.0;False;0.0;;651.4574;37.1476;0.0006;8.7725;13.1743;0.0006;592.3618;663.4291;1.0;2025;724.9307;ERP / onceki denetim kaydi (sentetik);2025;official_verified;323700.59;0.8743;23;1;production_qty;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2025Q3;SYN-FRM-000533;2025Q3;2025;3;valid;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;565014.34;birim/ceyrek (sentetik urun adedi);146884.61;267517.61;21864.91;0.0;False;0.0;422516.44;491.4003;30.998;0.0005;0.9391;8.4805;0.0005;450.9818;459.7837;1.0;2025;;;2025;official_verified;236048.09;0.8921;29;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2025Q4;SYN-FRM-000533;2025Q4;2025;4;valid;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;528706.98;birim/ceyrek (sentetik urun adedi);185904.19;280878.0;298.42;0.0;False;0.0;433434.75;508.3066;29.2907;0.0005;0.0005;11.4347;5.7564;461.8238;483.8093;1.0;2025;;;2025;official_verified;282140.17;0.8212;205;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2026Q1;SYN-FRM-000533;2026Q1;2026;1;test;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;572620.39;birim/ceyrek (sentetik urun adedi);175692.89;272455.9;3594.61;0.0;False;0.0;472262.77;473.8587;31.6491;0.0005;0.0005;1.8726;1.2758;439.0602;544.64;1.0;2025;;;2026;official_verified;246734.21;0.7963;233;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000533-2026Q2;SYN-FRM-000533;2026Q2;2026;2;test;kimya_boya;buyuk;Istanbul;C20.3;Kimyasal urunler ve boya;metal;738616.45;birim/ceyrek (sentetik urun adedi);190101.25;396242.79;41036.21;0.0;False;0.0;491438.71;536.41;29.7661;9.668;0.0005;15.7077;7.7964;473.4713;555.3793;1.0;2025;;;2026;official_verified;428301.86;0.8795;176;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000534-2024Q1;SYN-FRM-000534;2024Q1;2024;1;train;gida_icecek;buyuk;Istanbul;C10-C11;Gida ve icecek urunleri;metal;338206.21;birim/ceyrek (sentetik urun adedi);68350.71;110344.11;4921.28;0.0;False;0.0;291291.54;1038.6309;0.0011;3.2563;0.0011;0.0011;0.0011;1035.3704;76.9029;0.0728;2025;911.4126;ERP / onceki denetim kaydi (sentetik);2024;official_verified;6203.35;0.754;311;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000534-2024Q2;SYN-FRM-000534;2024Q2;2024;2;train;gida_icecek;buyuk;Istanbul;C10-C11;Gida ve icecek urunleri;metal;437780.7;birim/ceyrek (sentetik urun adedi);85917.79;131206.76;1908.93;0.0;True;0.2253;390582.81;520.851;2.4853;0.0005;10.1197;5.4456;0.0005;502.7993;76.7763;0.0728;2025;;;2024;official_verified;54766.42;0.6362;109;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000534-2024Q3;SYN-FRM-000534;2024Q3;2024;3;train;gida_icecek;buyuk;Istanbul;C10-C11;Gida ve icecek urunleri;metal;392731.59;birim/ceyrek (sentetik urun adedi);108286.45;150743.18;11556.33;440.8917;False;0.0;338718.53;1225.4754;0.0012;42.3375;19.3346;0.0012;0.0012;1163.7996;85.0592;0.0728;2025;;;2024;official_verified;117193.11;0.5776;393;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000534-2024Q4;SYN-FRM-000534;2024Q4;2024;4;train;gida_icecek;buyuk;Istanbul;C10-C11;Gida ve icecek urunleri;metal;297175.99;birim/ceyrek (sentetik urun adedi);58673.22;121426.77;2212.7;374.2089;False;0.0;232209.74;809.2839;4.124;0.0008;7.1004;0.0008;0.0008;798.0571;61.8566;0.0728;2025;;;2024;official_verified;29995.93;0.7332;10;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000534-2025Q1;SYN-FRM-000534;2025Q1;2025;1;train;gida_icecek;buyuk;Istanbul;C10-C11;Gida ve icecek urunleri;metal;638491.54;birim/ceyrek (sentetik urun adedi);167946.89;305364.57;14724.05;393.8945;False;0.0;486349.81;2157.2622;0.0022;21.068;20.0765;7.8256;18.5289;2089.761;127.4887;0.0728;2025;;;2025;official_verified;287677.88;0.6956;101;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000534-2025Q2;SYN-FRM-000534;2025Q2;2025;2;train;gida_icecek;buyuk;Istanbul;C10-C11;Gida ve icecek urunleri;metal;826792.09;birim/ceyrek (sentetik urun adedi);129071.84;321806.93;32592.09;0.0;False;0.0;601464.91;1775.4337;13.231;0.0018;15.5163;2.5552;3.9976;1740.1318;148.1786;0.0728;2025;2014.5511;ERP / onceki denetim kaydi (sentetik);2025;official_verified;161219.18;0.7936;85;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000534-2025Q3;SYN-FRM-000534;2025Q3;2025;3;valid;gida_icecek;buyuk;Istanbul;C10-C11;Gida ve icecek urunleri;metal;735399.87;birim/ceyrek (sentetik urun adedi);139898.9;267708.04;61218.11;0.0;False;0.0;546372.62;1267.899;12.4521;19.287;17.2683;0.0012;1.9389;1216.9514;134.1438;0.0728;2025;1800.0834;ERP / onceki denetim kaydi (sentetik);2025;official_verified;182675.23;0.7933;87;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000534-2025Q4;SYN-FRM-000534;2025Q4;2025;4;valid;gida_icecek;buyuk;Istanbul;C10-C11;Gida ve icecek urunleri;metal;489021.16;birim/ceyrek (sentetik urun adedi);;;14774.23;513.1712;False;0.0;;2055.7006;0.0021;6.9745;14.0172;0.0021;9.6662;2025.0385;107.775;0.0728;2025;;;2025;official_verified;121467.04;0.4409;34;3;"import_qty;export_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000534-2026Q1;SYN-FRM-000534;2026Q1;2026;1;test;gida_icecek;buyuk;Istanbul;C10-C11;Gida ve icecek urunleri;metal;594662.31;birim/ceyrek (sentetik urun adedi);107978.07;206459.77;12171.36;0.0;False;0.0;484009.25;1069.9971;11.927;0.0011;14.1107;0.0011;0.0011;1043.9561;121.8074;0.0728;2025;;;2026;official_verified;130075.02;0.6485;130;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000534-2026Q2;SYN-FRM-000534;2026Q2;2026;2;test;gida_icecek;buyuk;Istanbul;C10-C11;Gida ve icecek urunleri;metal;;birim/ceyrek (sentetik urun adedi);;;4509.23;0.0;False;0.0;;1709.5746;0.858;0.0017;6.12;6.5736;26.1271;1669.8942;140.1112;0.0728;2025;;;2026;official_verified;287812.92;0.2669;163;4;"import_qty;export_qty;production_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2023Q1;SYN-FRM-000535;2023Q1;2023;1;history;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;;birim/ceyrek (sentetik urun adedi);5452.09;7697.71;127.93;0.0;False;0.0;;234.6729;1.4361;3.054;2.0977;0.0002;3.5315;224.5532;83.5845;0.3659;2025;;;2023;history_not_priced;;0.5976;116;2;"production_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2023Q2;SYN-FRM-000535;2023Q2;2023;2;history;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;29623.89;birim/ceyrek (sentetik urun adedi);10153.79;12356.2;43.06;0.0;False;0.0;27378.41;296.8289;0.4665;2.5976;0.0003;4.1579;2.4969;287.1097;112.811;0.3659;2025;;;2023;history_not_priced;;0.6462;239;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2023Q3;SYN-FRM-000535;2023Q3;2023;3;history;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;21790.84;birim/ceyrek (sentetik urun adedi);6827.61;7963.22;1239.9;0.0;False;0.0;19415.33;281.0082;2.5487;0.3554;3.0938;2.9156;0.0003;272.0945;84.7021;0.3659;2025;;;2023;history_not_priced;;0.6563;205;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2023Q4;SYN-FRM-000535;2023Q4;2023;4;history;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;19109.62;birim/ceyrek (sentetik urun adedi);;;55.16;0.0;False;0.0;;224.409;0.0002;2.0311;1.2419;1.9547;2.0635;217.1176;76.2365;0.3659;2025;220.024;ERP / onceki denetim kaydi (sentetik);2023;history_not_priced;;0.5466;255;2;"import_qty;export_qty";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2024Q1;SYN-FRM-000535;2024Q1;2024;1;train;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;22057.78;birim/ceyrek (sentetik urun adedi);8292.91;10109.09;118.9;0.0;True;0.3072;20122.7;145.0605;0.0001;0.0001;2.1149;0.0001;0.0785;142.8666;60.9882;0.3659;2025;;;2024;official_verified;4388.99;0.6555;278;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2024Q2;SYN-FRM-000535;2024Q2;2024;2;train;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;23198.27;birim/ceyrek (sentetik urun adedi);6551.85;10324.48;549.45;0.0;False;0.0;18876.18;141.19;0.9473;0.0001;0.0001;1.6391;3.1803;135.423;79.5036;0.3659;2025;;;2024;official_verified;26440.98;0.6383;277;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2024Q3;SYN-FRM-000535;2024Q3;2024;3;train;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;19334.58;birim/ceyrek (sentetik urun adedi);7007.14;7832.45;498.43;0.0;False;0.0;18010.84;189.488;0.0002;3.9721;0.6256;0.5565;2.8368;181.4968;78.3267;0.3659;2025;;;2024;official_verified;24685.02;0.7893;15;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2024Q4;SYN-FRM-000535;2024Q4;2024;4;train;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;21023.78;birim/ceyrek (sentetik urun adedi);6560.25;8533.19;248.65;0.0;False;0.0;18802.18;265.5689;0.6735;0.0003;3.1603;3.7549;0.0003;257.9797;86.0125;0.3659;2025;;;2024;official_verified;26348.27;0.7311;170;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2025Q1;SYN-FRM-000535;2025Q1;2025;1;train;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;26211.11;birim/ceyrek (sentetik urun adedi);;;841.96;0.0;False;0.0;;239.2363;1.3833;0.5914;4.8031;1.5326;1.3437;229.5821;102.3;0.3659;2025;257.4921;ERP / onceki denetim kaydi (sentetik);2025;official_verified;41721.2;0.5363;129;2;"import_qty;export_qty";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2025Q2;SYN-FRM-000535;2025Q2;2025;2;train;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;28004.68;birim/ceyrek (sentetik urun adedi);11255.82;16640.74;600.95;0.0;False;0.0;22018.81;260.0548;2.6768;5.6896;3.2253;0.0003;0.0003;248.4627;103.6575;0.3659;2025;327.6155;ERP / onceki denetim kaydi (sentetik);2025;official_verified;39331.13;0.8725;73;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000535-2025Q3;SYN-FRM-000535;2025Q3;2025;3;valid;kimya_boya;kucuk;Kocaeli;C20.3;Kimyasal urunler ve boya;kagit_karton;19207.05;birim/ceyrek (sentetik urun adedi);6445.91;9072.53;633.89;0.0;False;0.0;15946.54;239.2942;0.0528;0.0002;4.7491;3.9055;0.8362;229.7504;74.2254;0.3659;2025;;;2025;official_verified;44893.29;0.7624;96;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
