observation_id;firm_id;period;split;truth_anomaly_flag;anomaly_type;anomaly_type_aciklama;legitimate_cause;true_expected_tonnage;true_deficit_ratio;true_gap_tonnage;confirmed_correction_tonnage;audit_outcome;audit_cost_try;inspection_duration_days;label_confidence;generation_source;warning
SYN-FRM-000418-2025Q1;SYN-FRM-000418;2025Q1;train;0;N00_normal;Normal kayit;;54.7554;0.0;7.556;0.0;bulgu_yok;25050.4;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000418-2025Q2;SYN-FRM-000418;2025Q2;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);yasal_muafiyet_istisna;36.7209;0.0;7.3731;0.0;aciklandi_uygun;20252.78;2;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000418-2025Q3;SYN-FRM-000418;2025Q3;valid;0;N00_normal;Normal kayit;;32.6473;0.0;0.0;0.0;bulgu_yok;19539.03;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000418-2025Q4;SYN-FRM-000418;2025Q4;valid;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);yasal_muafiyet_istisna;24.5128;0.0;0.0;0.0;aciklandi_uygun;15556.92;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000418-2026Q1;SYN-FRM-000418;2026Q1;test;0;N00_normal;Normal kayit;;48.1861;0.0;0.9823;0.0;bulgu_yok;17426.27;3;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000418-2026Q2;SYN-FRM-000418;2026Q2;test;0;N00_normal;Normal kayit;;52.3427;0.0;0.0;0.0;bulgu_yok;17195.78;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2023Q1;SYN-FRM-000419;2023Q1;history;0;N09_veri_eksikligi;Kritik alanlar eksik - risk degerlendirilemiyor, ayri kuyruga gider;;4.8422;0.0;0.5004;0.0;veri_incelemesi_gerekli;15487.65;2;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2023Q2;SYN-FRM-000419;2023Q2;history;0;N00_normal;Normal kayit;;2.8937;0.0;0.0;0.0;bulgu_yok;14965.18;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2023Q3;SYN-FRM-000419;2023Q3;history;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;3.3946;0.0;0.2725;0.0;aciklandi_uygun;16862.38;3;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2023Q4;SYN-FRM-000419;2023Q4;history;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);gec_duzeltme_beyannamesi;3.3165;0.0;1.7064;0.0;aciklandi_uygun;20253.9;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2024Q1;SYN-FRM-000419;2024Q1;train;0;N00_normal;Normal kayit;;4.0198;0.0;0.0;0.0;bulgu_yok;15085.56;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2024Q2;SYN-FRM-000419;2024Q2;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;1.9432;0.0;0.5831;0.0;aciklandi_uygun;21122.79;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2024Q3;SYN-FRM-000419;2024Q3;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;2.2626;0.0;1.0845;0.0;aciklandi_uygun;15962.94;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2024Q4;SYN-FRM-000419;2024Q4;train;0;N00_normal;Normal kayit;;4.3534;0.0;1.3584;0.0;bulgu_yok;15659.55;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2025Q1;SYN-FRM-000419;2025Q1;train;0;N00_normal;Normal kayit;;3.5503;0.0;0.0;0.0;bulgu_yok;16249.27;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2025Q2;SYN-FRM-000419;2025Q2;train;0;N00_normal;Normal kayit;;3.9054;0.0;1.302;0.0;bulgu_yok;23281.12;3;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2025Q3;SYN-FRM-000419;2025Q3;valid;0;N00_normal;Normal kayit;;4.6896;0.0;1.0836;0.0;bulgu_yok;15914.78;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2025Q4;SYN-FRM-000419;2025Q4;valid;0;N00_normal;Normal kayit;;7.1975;0.0;0.0;0.0;bulgu_yok;16617.46;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2026Q1;SYN-FRM-000419;2026Q1;test;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;3.9203;0.0;0.8244;0.0;aciklandi_uygun;16073.22;2;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000419-2026Q2;SYN-FRM-000419;2026Q2;test;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;2.2169;0.0;0.0;0.0;aciklandi_uygun;14662.9;2;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2023Q1;SYN-FRM-000420;2023Q1;history;0;N00_normal;Normal kayit;;101.3625;0.0;6.4298;0.0;bulgu_yok;24974.86;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2023Q2;SYN-FRM-000420;2023Q2;history;0;N00_normal;Normal kayit;;75.3119;0.0;7.4881;0.0;bulgu_yok;33374.32;15;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2023Q3;SYN-FRM-000420;2023Q3;history;0;N00_normal;Normal kayit;;80.0206;0.0;12.3038;0.0;bulgu_yok;30045.23;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2023Q4;SYN-FRM-000420;2023Q4;history;0;N00_normal;Normal kayit;;70.0245;0.0;5.5204;0.0;bulgu_yok;19644.63;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2024Q1;SYN-FRM-000420;2024Q1;train;0;N00_normal;Normal kayit;;56.9833;0.0;0.0;0.0;bulgu_yok;22451.1;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2024Q2;SYN-FRM-000420;2024Q2;train;0;N00_normal;Normal kayit;;60.8031;0.0;0.0;0.0;bulgu_yok;19535.19;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2024Q3;SYN-FRM-000420;2024Q3;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;69.7662;0.0;14.9931;0.0;aciklandi_uygun;32509.75;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2024Q4;SYN-FRM-000420;2024Q4;train;0;N09_veri_eksikligi;Kritik alanlar eksik - risk degerlendirilemiyor, ayri kuyruga gider;;79.6259;0.0;0.0;0.0;veri_incelemesi_gerekli;40649.22;4;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2025Q1;SYN-FRM-000420;2025Q1;train;0;N00_normal;Normal kayit;;61.443;0.0;0.0;0.0;bulgu_yok;31655.46;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2025Q2;SYN-FRM-000420;2025Q2;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;52.215;0.0;10.8547;0.0;aciklandi_uygun;30407.84;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2025Q3;SYN-FRM-000420;2025Q3;valid;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;41.8696;0.0;0.0;0.0;aciklandi_uygun;34838.52;15;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2025Q4;SYN-FRM-000420;2025Q4;valid;0;N00_normal;Normal kayit;;57.7265;0.0;0.0;0.0;bulgu_yok;26796.91;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2026Q1;SYN-FRM-000420;2026Q1;test;1;A03_beklenen_fark;Urun agacindan beklenen tonaj ile beyan arasinda buyuk fark;;48.1165;0.3764;17.7326;15.7107;dogrulandi_eksik_beyan;43497.58;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000420-2026Q2;SYN-FRM-000420;2026Q2;test;0;N00_normal;Normal kayit;;64.9745;0.0;9.39;0.0;bulgu_yok;26913.83;4;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2023Q1;SYN-FRM-000421;2023Q1;history;0;N00_normal;Normal kayit;;223.2355;0.0;10.3127;0.0;bulgu_yok;16391.72;2;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2023Q2;SYN-FRM-000421;2023Q2;history;1;A07_urun_agaci_uyumsuz;SKU ve ambalaj matrisi beyani desteklemiyor;;260.2597;0.3196;90.1352;49.2057;kismi_dogrulandi;20843.22;7;orta;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2023Q3;SYN-FRM-000421;2023Q3;history;0;N09_veri_eksikligi;Kritik alanlar eksik - risk degerlendirilemiyor, ayri kuyruga gider;;226.0777;0.0;0.0;0.0;veri_incelemesi_gerekli;24672.84;3;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2023Q4;SYN-FRM-000421;2023Q4;history;1;A06_mevsimsel_kirilma;Ceyreklik beyan kalibinda aciklanamayan kirilma;;253.4444;0.2008;21.664;13.8345;dogrulandi_eksik_beyan;10787.35;7;orta;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2024Q1;SYN-FRM-000421;2024Q1;train;0;N00_normal;Normal kayit;;324.9083;0.0;38.4162;0.0;bulgu_yok;12897.96;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2024Q2;SYN-FRM-000421;2024Q2;train;0;N00_normal;Normal kayit;;401.7581;0.0;0.0;0.0;bulgu_yok;20031.17;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2024Q3;SYN-FRM-000421;2024Q3;train;0;N00_normal;Normal kayit;;291.0109;0.0;6.2809;0.0;bulgu_yok;22845.68;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2024Q4;SYN-FRM-000421;2024Q4;train;0;N00_normal;Normal kayit;;242.8128;0.0;0.0;0.0;bulgu_yok;16840.14;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2025Q1;SYN-FRM-000421;2025Q1;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);yasal_muafiyet_istisna;186.8424;0.0;20.8422;0.0;aciklandi_uygun;11681.78;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2025Q2;SYN-FRM-000421;2025Q2;train;0;N00_normal;Normal kayit;;349.2666;0.0;0.0;0.0;bulgu_yok;12836.31;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2025Q3;SYN-FRM-000421;2025Q3;valid;0;N00_normal;Normal kayit;;241.0892;0.0;23.5913;0.0;bulgu_yok;17681.11;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2025Q4;SYN-FRM-000421;2025Q4;valid;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;170.3397;0.0;0.0;0.0;aciklandi_uygun;23115.28;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2026Q1;SYN-FRM-000421;2026Q1;test;0;N00_normal;Normal kayit;;326.924;0.0;7.3589;0.0;bulgu_yok;26407.1;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000421-2026Q2;SYN-FRM-000421;2026Q2;test;0;N09_veri_eksikligi;Kritik alanlar eksik - risk degerlendirilemiyor, ayri kuyruga gider;;339.7289;0.0;18.1828;0.0;veri_incelemesi_gerekli;18857.72;7;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;etiket_gurultusu_uygulandi
SYN-FRM-000422-2025Q1;SYN-FRM-000422;2025Q1;train;0;N00_normal;Normal kayit;;40.914;0.0;1.6499;0.0;bulgu_yok;46077.01;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000422-2025Q2;SYN-FRM-000422;2025Q2;train;0;N00_normal;Normal kayit;;51.5969;0.0;0.0;0.0;bulgu_yok;41035.89;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000422-2025Q3;SYN-FRM-000422;2025Q3;valid;0;N00_normal;Normal kayit;;50.767;0.0;0.0;0.0;bulgu_yok;36693.06;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000422-2025Q4;SYN-FRM-000422;2025Q4;valid;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);yeni_firma_kisa_tarihce;35.6714;0.0;4.866;0.0;aciklandi_uygun;34122.89;15;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000422-2026Q1;SYN-FRM-000422;2026Q1;test;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);yasal_muafiyet_istisna;36.7994;0.0;5.8509;0.0;aciklandi_uygun;38340.33;13;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000422-2026Q2;SYN-FRM-000422;2026Q2;test;0;N00_normal;Normal kayit;;51.3606;0.0;0.0;0.0;bulgu_yok;36991.77;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2023Q1;SYN-FRM-000423;2023Q1;history;0;N00_normal;Normal kayit;;187.8244;0.0;0.0;0.0;bulgu_yok;41884.25;14;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2023Q2;SYN-FRM-000423;2023Q2;history;0;N00_normal;Normal kayit;;200.3489;0.0;28.9016;0.0;bulgu_yok;44959.35;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2023Q3;SYN-FRM-000423;2023Q3;history;0;N00_normal;Normal kayit;;175.7431;0.0;0.0;0.0;bulgu_yok;28158.0;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2023Q4;SYN-FRM-000423;2023Q4;history;0;N00_normal;Normal kayit;;251.2949;0.0;0.0;0.0;bulgu_yok;31918.45;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2024Q1;SYN-FRM-000423;2024Q1;train;0;N00_normal;Normal kayit;;171.7149;0.0;0.0;0.0;bulgu_yok;33179.23;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2024Q2;SYN-FRM-000423;2024Q2;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);eskimis_ambalaj_agirlik_matrisi;117.2847;0.0;0.0;0.0;aciklandi_uygun;29697.39;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2024Q3;SYN-FRM-000423;2024Q3;train;0;N09_veri_eksikligi;Kritik alanlar eksik - risk degerlendirilemiyor, ayri kuyruga gider;;108.705;0.0;0.0;0.0;veri_incelemesi_gerekli;22127.78;11;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2024Q4;SYN-FRM-000423;2024Q4;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);eskimis_ambalaj_agirlik_matrisi;106.2553;0.0;0.0;0.0;aciklandi_uygun;39378.22;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2025Q1;SYN-FRM-000423;2025Q1;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);ihracat_agirlikli_donem;104.9663;0.0;0.0;0.0;aciklandi_uygun;27994.52;13;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2025Q2;SYN-FRM-000423;2025Q2;train;0;N00_normal;Normal kayit;;110.6171;0.0;7.4913;0.0;bulgu_yok;37713.86;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2025Q3;SYN-FRM-000423;2025Q3;valid;0;N00_normal;Normal kayit;;101.8067;0.0;0.0;0.0;bulgu_yok;27403.88;13;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2025Q4;SYN-FRM-000423;2025Q4;valid;0;N00_normal;Normal kayit;;131.8212;0.0;11.1;0.0;bulgu_yok;28339.77;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2026Q1;SYN-FRM-000423;2026Q1;test;0;N00_normal;Normal kayit;;139.667;0.0;6.403;0.0;bulgu_yok;29805.58;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000423-2026Q2;SYN-FRM-000423;2026Q2;test;0;N00_normal;Normal kayit;;141.5362;0.0;13.7256;0.0;bulgu_yok;43490.43;6;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2023Q1;SYN-FRM-000424;2023Q1;history;1;A01_tarihsel_dusus;Firma kendi gecmis beyan seviyesinden aciklanamayan sekilde dustu;;299.5804;0.238;79.1666;44.5042;dogrulandi_eksik_beyan;40572.14;15;orta;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2023Q2;SYN-FRM-000424;2023Q2;history;0;N09_veri_eksikligi;Kritik alanlar eksik - risk degerlendirilemiyor, ayri kuyruga gider;;230.5486;0.0;0.0;0.0;veri_incelemesi_gerekli;41986.37;11;dusuk;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2023Q3;SYN-FRM-000424;2023Q3;history;0;N00_normal;Normal kayit;;231.1497;0.0;0.0;0.0;bulgu_yok;27799.17;16;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2023Q4;SYN-FRM-000424;2023Q4;history;0;N00_normal;Normal kayit;;381.2472;0.0;11.7268;0.0;bulgu_yok;40565.82;13;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2024Q1;SYN-FRM-000424;2024Q1;train;0;N00_normal;Normal kayit;;327.247;0.0;37.9999;0.0;bulgu_yok;37375.81;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2024Q2;SYN-FRM-000424;2024Q2;train;0;N00_normal;Normal kayit;;302.9712;0.0;0.0;0.0;bulgu_yok;38018.42;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2024Q3;SYN-FRM-000424;2024Q3;train;0;N00_normal;Normal kayit;;400.3434;0.0;15.9253;0.0;bulgu_yok;29417.7;11;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2024Q4;SYN-FRM-000424;2024Q4;train;0;N00_normal;Normal kayit;;428.8896;0.0;22.7026;0.0;bulgu_yok;34636.94;15;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2025Q1;SYN-FRM-000424;2025Q1;train;0;N00_normal;Normal kayit;;283.1274;0.0;57.747;0.0;bulgu_yok;33183.25;5;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2025Q2;SYN-FRM-000424;2025Q2;train;0;N10_mesru_gorunum;Mesru nedenle riskli GORUNEN kayit (ihracat, muafiyet, mevsim, gec duzeltme, yeni firma);mevsimsel_uretim_duraklamasi;251.8752;0.0;26.1453;0.0;aciklandi_uygun;24156.36;13;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2025Q3;SYN-FRM-000424;2025Q3;valid;0;N00_normal;Normal kayit;;305.4911;0.0;0.0;0.0;bulgu_yok;23966.18;15;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2025Q4;SYN-FRM-000424;2025Q4;valid;0;N00_normal;Normal kayit;;448.6113;0.0;0.0;0.0;bulgu_yok;24328.74;12;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2026Q1;SYN-FRM-000424;2026Q1;test;0;N00_normal;Normal kayit;;476.2075;0.0;0.0;0.0;bulgu_yok;32745.09;7;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000424-2026Q2;SYN-FRM-000424;2026Q2;test;0;N00_normal;Normal kayit;;314.5343;0.0;0.0;0.0;bulgu_yok;33994.05;10;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000425-2023Q1;SYN-FRM-000425;2023Q1;history;0;N00_normal;Normal kayit;;228.5502;0.0;0.0;0.0;bulgu_yok;43653.08;8;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000425-2023Q2;SYN-FRM-000425;2023Q2;history;0;N00_normal;Normal kayit;;282.0757;0.0;20.8252;0.0;bulgu_yok;28213.0;14;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000425-2023Q3;SYN-FRM-000425;2023Q3;history;0;N00_normal;Normal kayit;;292.8203;0.0;0.0;0.0;bulgu_yok;48495.03;9;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
SYN-FRM-000425-2023Q4;SYN-FRM-000425;2023Q4;history;0;N00_normal;Normal kayit;;311.0141;0.0;23.2993;0.0;bulgu_yok;26104.48;15;yuksek;anomalies.inject_anomalies + anomalies.build_audit_labels;SENTETIK ETIKET - gercek denetim sonucu degildir
