series_id;gosterge;kapsam;nace_kapsam;donem;deger;birim;veri_sinifi;source_id;yontem;notlar
TUIK-DTE-012;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2025Q4;152,1;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-013;Dis ticaret miktar endeksi - ihracat;Turkiye geneli;SITC Rev.4 - genel endeks;2026Q1;128,2;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_IHRACAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-014;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2023Q1;129,5;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-015;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2023Q2;126,7;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-016;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2023Q3;132,4;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-017;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2023Q4;126,5;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-018;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2024Q1;120,7;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-019;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2024Q2;120,0;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-020;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2024Q3;118,2;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-021;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2024Q4;128,5;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-022;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2025Q1;124,9;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-023;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2025Q2;130,5;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-024;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2025Q3;121,1;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-025;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2025Q4;132,7;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
TUIK-DTE-026;Dis ticaret miktar endeksi - ithalat;Turkiye geneli;SITC Rev.4 - genel endeks;2026Q1;123,4;endeks (2015=100);official_open;SRC-017;TUIK Veri Portali SDMX API - dataflow TR,DF_ITHALAT_MIKTAR_ENDEKS_V1,1.0 (FREQ=Q, DTE_SEKTOR_KODLARI=T GENEL ENDEKS, ENDEKS_DEGISIM=1, BASE_PER=2015);Dis ticaret endeksleri SITC Rev.4 siniflamasindadir ve NACE sektorleriyle birebir eslesmedigi icin YALNIZCA ulke geneli duzeyinde kullanilmistir. 2026Q2 ceyreklik seride erisim tarihinde henuz yayimlanmamistir.
